,polarization,avg_degree,num_states,color
4373,98,28,1.0,0
4374,98,29,1.0,0
4375,98,30,1.0,0
4376,98,31,1.0,0
4377,98,32,1.0,0
4378,98,33,1.0,0
4379,98,34,1.0,0
4380,98,35,1.0,0
4381,98,36,1.0,0
4382,98,37,1.0,0
4383,98,38,1.0,0
4384,98,39,1.0,0
4385,98,40,1.0,0
4386,98,41,1.0,0
4387,98,42,1.0,0
4388,98,43,1.0,0
4389,98,44,1.0,0
4390,98,45,1.0,0
4391,98,46,1.0,0
4392,98,47,1.0,0
4393,98,48,1.0,0
4394,98,49,1.0,0
4395,99,5,1.0,0
4396,99,6,1.0,0
4397,99,7,1.0,0
4398,99,8,1.0,0
4399,99,9,1.0,0
4400,99,10,1.0,0
4401,99,11,1.0,0
4402,99,12,1.0,0
4403,99,13,1.0,0
4404,99,14,1.0,0
4405,99,15,1.0,0
4406,99,16,1.0,0
4407,99,17,1.0,0
4408,99,18,1.0,0
4409,99,19,1.0,0
4410,99,20,1.0,0
4411,99,21,1.0,0
4412,99,22,1.0,0
4413,99,23,1.0,0
4414,99,24,1.0,0
4415,99,25,1.0,0
4416,99,26,1.0,0
4417,99,27,1.0,0
4418,99,28,1.0,0
4419,99,29,1.0,0
4420,99,30,1.0,0
4421,99,31,1.0,0
4422,99,32,1.0,0
4423,99,33,1.0,0
4424,99,34,1.0,0
4425,99,35,1.0,0
4426,99,36,1.0,0
4427,99,37,1.0,0
4428,99,38,1.0,0
4429,99,39,1.0,0
4430,99,40,1.0,0
4431,99,41,1.0,0
4432,99,42,1.0,0
4433,99,43,1.0,0
4434,99,44,1.0,0
4435,99,45,1.0,0
4436,99,46,1.0,0
4437,99,47,1.0,0
4438,99,48,1.0,0
4439,99,49,1.0,0
